# work_t,work_y,sim_t,sim_y
,,5.242400e+00,-2.275877e+01
,,5.244900e+00,-2.334738e+01
,,5.247400e+00,-2.392274e+01
,,5.249900e+00,-2.448456e+01
,,5.252400e+00,-2.503255e+01
,,5.254900e+00,-2.556646e+01
,,5.257400e+00,-2.608601e+01
,,5.259900e+00,-2.659095e+01
,,5.262400e+00,-2.708104e+01
,,5.264900e+00,-2.755603e+01
,,5.267400e+00,-2.801570e+01
,,5.269900e+00,-2.845983e+01
,,5.272400e+00,-2.888821e+01
,,5.274900e+00,-2.930063e+01
,,5.277400e+00,-2.969689e+01
,,5.279900e+00,-3.007682e+01
,,5.282400e+00,-3.044023e+01
,,5.284900e+00,-3.078696e+01
,,5.287400e+00,-3.111684e+01
,,5.289900e+00,-3.142973e+01
,,5.292400e+00,-3.172548e+01
,,5.294900e+00,-3.200395e+01
,,5.297400e+00,-3.226502e+01
,,5.299900e+00,-3.250858e+01
,,5.302400e+00,-3.273450e+01
,,5.304900e+00,-3.294271e+01
,,5.307400e+00,-3.313309e+01
,,5.309900e+00,-3.330557e+01
,,5.312400e+00,-3.346008e+01
,,5.314900e+00,-3.359655e+01
,,5.317400e+00,-3.371491e+01
,,5.319900e+00,-3.381513e+01
,,5.322400e+00,-3.389715e+01
,,5.324900e+00,-3.396095e+01
,,5.327400e+00,-3.400651e+01
,,5.329900e+00,-3.403380e+01
,,5.332400e+00,-3.404282e+01
,,5.334900e+00,-3.403411e+01
,,5.337400e+00,-3.400823e+01
,,5.339900e+00,-3.396517e+01
,,5.342400e+00,-3.390497e+01
,,5.344900e+00,-3.382765e+01
,,5.347400e+00,-3.373327e+01
,,5.349900e+00,-3.362186e+01
,,5.352400e+00,-3.349349e+01
,,5.354900e+00,-3.334821e+01
,,5.357400e+00,-3.318610e+01
,,5.359900e+00,-3.300724e+01
,,5.362400e+00,-3.281172e+01
,,5.364900e+00,-3.259962e+01
,,5.367400e+00,-3.237106e+01
,,5.369900e+00,-3.212615e+01
,,5.372400e+00,-3.186500e+01
,,5.374900e+00,-3.158774e+01
,,5.377400e+00,-3.129451e+01
,,5.379900e+00,-3.098545e+01
,,5.382400e+00,-3.066071e+01
,,5.384900e+00,-3.032045e+01
,,5.387400e+00,-2.996483e+01
,,5.389900e+00,-2.959404e+01
,,5.392400e+00,-2.920824e+01
,,5.394900e+00,-2.880763e+01
,,5.397400e+00,-2.839242e+01
,,5.399900e+00,-2.796280e+01
,,5.402400e+00,-2.751898e+01
,,5.404900e+00,-2.706120e+01
,,5.407400e+00,-2.658968e+01
,,5.409900e+00,-2.610465e+01
,,5.412400e+00,-2.560635e+01
,,5.414900e+00,-2.509505e+01
,,5.417400e+00,-2.457100e+01
,,5.419900e+00,-2.403446e+01
,,5.422400e+00,-2.348572e+01
,,5.424900e+00,-2.292504e+01
,,5.427400e+00,-2.235272e+01
,,5.429900e+00,-2.176906e+01
,,5.432400e+00,-2.117435e+01
,,5.434900e+00,-2.056891e+01
,,5.437400e+00,-1.995305e+01
,,5.439900e+00,-1.932709e+01
,,5.442400e+00,-1.869136e+01
,,5.444900e+00,-1.804620e+01
,,5.447400e+00,-1.739195e+01
,,5.449900e+00,-1.672895e+01
,,5.452400e+00,-1.605756e+01
,,5.454900e+00,-1.537814e+01
,,5.457400e+00,-1.469105e+01
,,5.459900e+00,-1.399665e+01
,,5.462400e+00,-1.329533e+01
,,5.464900e+00,-1.258746e+01
,,5.467400e+00,-1.187342e+01
,,5.469900e+00,-1.115361e+01
,,5.472400e+00,-1.042841e+01
,,5.474900e+00,-9.698218e+00
,,5.477400e+00,-8.963433e+00
,,5.479900e+00,-8.224458e+00
,,5.482400e+00,-7.481697e+00
,,5.484900e+00,-6.735559e+00
,,5.487400e+00,-5.986454e+00
,,5.489900e+00,-5.234793e+00
,,5.492400e+00,-4.480991e+00
,,5.494900e+00,-3.725464e+00
,,5.497400e+00,-2.968629e+00
,,5.499900e+00,-2.210903e+00
,,5.502400e+00,-1.452706e+00
,,5.504900e+00,-6.944564e-01
,,5.507400e+00,6.342682e-02
,,5.509900e+00,8.205248e-01
,,5.512400e+00,1.576419e+00
,,5.514900e+00,2.330693e+00
,,5.517400e+00,3.082930e+00
,,5.519900e+00,3.832714e+00
,,5.522400e+00,4.579634e+00
,,5.524900e+00,5.323279e+00
,,5.527400e+00,6.063239e+00
,,5.529900e+00,6.799108e+00
,,5.532400e+00,7.530485e+00
,,5.534900e+00,8.256968e+00
,,5.537400e+00,8.978162e+00
,,5.539900e+00,9.693674e+00
,,5.542400e+00,1.040311e+01
,,5.544900e+00,1.110610e+01
,,5.547400e+00,1.180225e+01
,,5.549900e+00,1.249119e+01
,,5.552400e+00,1.317255e+01
,,5.554900e+00,1.384597e+01
,,5.557400e+00,1.451107e+01
,,5.559900e+00,1.516752e+01
,,5.562400e+00,1.581496e+01
,,5.564900e+00,1.645306e+01
,,5.567400e+00,1.708146e+01
,,5.569900e+00,1.769985e+01
,,5.572400e+00,1.830790e+01
,,5.574900e+00,1.890529e+01
,,5.577400e+00,1.949172e+01
,,5.579900e+00,2.006688e+01
,,5.582400e+00,2.063047e+01
,,5.584900e+00,2.118221e+01
,,5.587400e+00,2.172181e+01
,,5.589900e+00,2.224900e+01
,,5.592400e+00,2.276352e+01
,,5.594900e+00,2.326510e+01
,,5.597400e+00,2.375349e+01
,,5.599900e+00,2.422846e+01
,,5.602400e+00,2.468975e+01
,,5.604900e+00,2.513715e+01
,,5.607400e+00,2.557043e+01
,,5.609900e+00,2.598939e+01
,,5.612400e+00,2.639381e+01
,,5.614900e+00,2.678350e+01
,,5.617400e+00,2.715828e+01
,,5.619900e+00,2.751795e+01
,,5.622400e+00,2.786236e+01
,,5.624900e+00,2.819133e+01
,,5.627400e+00,2.850471e+01
,,5.629900e+00,2.880235e+01
,,5.632400e+00,2.908411e+01
,,5.634900e+00,2.934986e+01
,,5.637400e+00,2.959948e+01
,,5.639900e+00,2.983284e+01
,,5.642400e+00,3.004985e+01
,,5.644900e+00,3.025040e+01
,,5.647400e+00,3.043440e+01
,,5.649900e+00,3.060177e+01
,,5.652400e+00,3.075243e+01
,,5.654900e+00,3.088632e+01
,,5.657400e+00,3.100338e+01
,,5.659900e+00,3.110355e+01
,,5.662400e+00,3.118680e+01
,,5.664900e+00,3.125308e+01
,,5.667400e+00,3.130238e+01
,,5.669900e+00,3.133468e+01
,,5.672400e+00,3.134996e+01
,,5.674900e+00,3.134841e+01
,,5.677400e+00,3.133084e+01
,,5.679900e+00,3.129735e+01
,,5.682400e+00,3.124795e+01
,,5.684900e+00,3.118268e+01
,,5.687400e+00,3.110156e+01
,,5.689900e+00,3.100465e+01
,,5.692400e+00,3.089198e+01
,,5.694900e+00,3.076363e+01
,,5.697400e+00,3.061964e+01
,,5.699900e+00,3.046011e+01
,,5.702400e+00,3.028511e+01
,,5.704900e+00,3.009472e+01
,,5.707400e+00,2.988904e+01
,,5.709900e+00,2.966817e+01
,,5.712400e+00,2.943223e+01
,,5.714900e+00,2.918133e+01
,,5.717400e+00,2.891559e+01
,,5.719900e+00,2.863516e+01
,,5.722400e+00,2.834016e+01
,,5.724900e+00,2.803075e+01
,,5.727400e+00,2.770709e+01
,,5.729900e+00,2.736932e+01
,,5.732400e+00,2.701763e+01
,,5.734900e+00,2.665219e+01
,,5.737400e+00,2.627318e+01
,,5.739900e+00,2.588080e+01
,,5.742400e+00,2.547524e+01
,,5.744900e+00,2.505671e+01
,,5.747400e+00,2.462543e+01
,,5.749900e+00,2.418160e+01
,,5.752400e+00,2.372547e+01
,,5.754900e+00,2.325725e+01
,,5.757400e+00,2.277721e+01
,,5.759900e+00,2.228557e+01
,,5.762400e+00,2.178260e+01
,,5.764900e+00,2.126856e+01
,,5.767400e+00,2.074370e+01
,,5.769900e+00,2.020832e+01
,,5.772400e+00,1.966269e+01
,,5.774900e+00,1.910709e+01
,,5.777400e+00,1.854181e+01
,,5.779900e+00,1.796717e+01
,,5.782400e+00,1.738345e+01
,,5.784900e+00,1.679097e+01
,,5.787400e+00,1.619005e+01
,,5.789900e+00,1.558100e+01
,,5.792400e+00,1.496415e+01
,,5.794900e+00,1.433984e+01
,,5.797400e+00,1.370840e+01
,,5.799900e+00,1.307017e+01
,,5.802400e+00,1.242549e+01
,,5.804900e+00,1.177471e+01
,,5.807400e+00,1.111820e+01
,,5.809900e+00,1.045629e+01
,,5.812400e+00,9.789367e+00
,,5.814900e+00,9.117781e+00
,,5.817400e+00,8.441902e+00
,,5.819900e+00,7.762101e+00
,,5.822400e+00,7.078751e+00
,,5.824900e+00,6.392228e+00
,,5.827400e+00,5.702909e+00
,,5.829900e+00,5.011174e+00
,,5.832400e+00,4.317404e+00
,,5.834900e+00,3.621982e+00
,,5.837400e+00,2.925292e+00
,,5.839900e+00,2.227720e+00
,,5.842400e+00,1.529649e+00
,,5.844900e+00,8.314664e-01
,,5.847400e+00,1.335577e-01
,,5.849900e+00,-5.636915e-01
,,5.852400e+00,-1.259896e+00
,,5.854900e+00,-1.954671e+00
,,5.857400e+00,-2.647634e+00
,,5.859900e+00,-3.338401e+00
,,5.862400e+00,-4.026593e+00
,,5.864900e+00,-4.711831e+00
,,5.867400e+00,-5.393738e+00
,,5.869900e+00,-6.071938e+00
,,5.872400e+00,-6.746061e+00
,,5.874900e+00,-7.415737e+00
,,5.877400e+00,-8.080600e+00
,,5.879900e+00,-8.740288e+00
,,5.882400e+00,-9.394440e+00
,,5.884900e+00,-1.004270e+01
,,5.887400e+00,-1.068472e+01
,,5.889900e+00,-1.132015e+01
,,5.892400e+00,-1.194865e+01
,,5.894900e+00,-1.256988e+01
,,5.897400e+00,-1.318350e+01
,,5.899900e+00,-1.378919e+01
,,5.902400e+00,-1.438663e+01
,,5.904900e+00,-1.497549e+01
,,5.907400e+00,-1.555547e+01
,,5.909900e+00,-1.612625e+01
,,5.912400e+00,-1.668754e+01
,,5.914900e+00,-1.723904e+01
,,5.917400e+00,-1.778046e+01
,,5.919900e+00,-1.831152e+01
,,5.922400e+00,-1.883194e+01
,,5.924900e+00,-1.934146e+01
,,5.927400e+00,-1.983981e+01
,,5.929900e+00,-2.032673e+01
,,5.932400e+00,-2.080198e+01
,,5.934900e+00,-2.126531e+01
,,5.937400e+00,-2.171648e+01
,,5.939900e+00,-2.215528e+01
,,5.942400e+00,-2.258147e+01
,,5.944900e+00,-2.299484e+01
,,5.947400e+00,-2.339519e+01
,,5.949900e+00,-2.378231e+01
,,5.952400e+00,-2.415601e+01
,,5.954900e+00,-2.451611e+01
,,5.957400e+00,-2.486243e+01
,,5.959900e+00,-2.519481e+01
,,5.962400e+00,-2.551306e+01
,,5.964900e+00,-2.581706e+01
,,5.967400e+00,-2.610663e+01
,,5.969900e+00,-2.638165e+01
,,5.972400e+00,-2.664199e+01
,,5.974900e+00,-2.688751e+01
,,5.977400e+00,-2.711811e+01
,,5.979900e+00,-2.733366e+01
,,5.982400e+00,-2.753408e+01
,,5.984900e+00,-2.771926e+01
,,5.987400e+00,-2.788912e+01
,,5.989900e+00,-2.804358e+01
,,5.992400e+00,-2.818258e+01
,,5.994900e+00,-2.830603e+01
,,5.997400e+00,-2.841390e+01
,,5.999900e+00,-2.850613e+01
,,6.002400e+00,-2.858269e+01
,,6.004900e+00,-2.864353e+01
,,6.007400e+00,-2.868864e+01
,,6.009900e+00,-2.871799e+01
,,6.012400e+00,-2.873158e+01
,,6.014900e+00,-2.872962e+01
,,6.017400e+00,-2.871291e+01
,,6.019900e+00,-2.868153e+01
,,6.022400e+00,-2.863549e+01
,,6.024900e+00,-2.857483e+01
,,6.027400e+00,-2.849957e+01
,,6.029900e+00,-2.840976e+01
,,6.032400e+00,-2.830545e+01
,,6.034900e+00,-2.818668e+01
,,6.037400e+00,-2.805353e+01
,,6.039900e+00,-2.790606e+01
,,6.042400e+00,-2.774434e+01
,,6.044900e+00,-2.756847e+01
,,6.047400e+00,-2.737852e+01
,,6.049900e+00,-2.717460e+01
,,6.052400e+00,-2.695681e+01
,,6.054900e+00,-2.672527e+01
,,6.057400e+00,-2.648008e+01
,,6.059900e+00,-2.622138e+01
,,6.062400e+00,-2.594930e+01
,,6.064900e+00,-2.566397e+01
,,6.067400e+00,-2.536555e+01
,,6.069900e+00,-2.505418e+01
,,6.072400e+00,-2.473002e+01
,,6.074900e+00,-2.439324e+01
,,6.077400e+00,-2.404402e+01
,,6.079900e+00,-2.368253e+01
,,6.082400e+00,-2.330895e+01
,,6.084900e+00,-2.292349e+01
,,6.087400e+00,-2.252633e+01
,,6.089900e+00,-2.211770e+01
,,6.092400e+00,-2.169779e+01
,,6.094900e+00,-2.126683e+01
,,6.097400e+00,-2.082504e+01
,,6.099900e+00,-2.037265e+01
,,6.102400e+00,-1.990990e+01
,,6.104900e+00,-1.943703e+01
,,6.107400e+00,-1.895430e+01
,,6.109900e+00,-1.846195e+01
,,6.112400e+00,-1.796025e+01
,,6.114900e+00,-1.744946e+01
,,6.117400e+00,-1.692986e+01
,,6.119900e+00,-1.640172e+01
,,6.122400e+00,-1.586532e+01
,,6.124900e+00,-1.532095e+01
,,6.127400e+00,-1.476890e+01
,,6.129900e+00,-1.420947e+01
,,6.132400e+00,-1.364297e+01
,,6.134900e+00,-1.306969e+01
,,6.137400e+00,-1.248994e+01
,,6.139900e+00,-1.190405e+01
,,6.142400e+00,-1.131233e+01
,,6.144900e+00,-1.071509e+01
,,6.147400e+00,-1.011268e+01
,,6.149900e+00,-9.505411e+00
,,6.152400e+00,-8.893621e+00
,,6.154900e+00,-8.277643e+00
,,6.157400e+00,-7.657816e+00
,,6.159900e+00,-7.034481e+00
,,6.162400e+00,-6.407980e+00
,,6.164900e+00,-5.778657e+00
,,6.167400e+00,-5.146860e+00
,,6.169900e+00,-4.512937e+00
,,6.172400e+00,-3.877237e+00
,,6.174900e+00,-3.240112e+00
,,6.177400e+00,-2.601913e+00
,,6.179900e+00,-1.962993e+00
,,6.182400e+00,-1.323705e+00
,,6.184900e+00,-6.844018e-01
,,6.187400e+00,-4.543775e-02
,,6.189900e+00,5.928346e-01
,,6.192400e+00,1.230063e+00
,,6.194900e+00,1.865895e+00
,,6.197400e+00,2.499979e+00
,,6.199900e+00,3.131967e+00
,,6.202400e+00,3.761510e+00
,,6.204900e+00,4.388261e+00
,,6.207400e+00,5.011876e+00
,,6.209900e+00,5.632011e+00
,,6.212400e+00,6.248326e+00
,,6.214900e+00,6.860485e+00
,,6.217400e+00,7.468151e+00
,,6.219900e+00,8.070993e+00
,,6.222400e+00,8.668682e+00
,,6.224900e+00,9.260892e+00
,,6.227400e+00,9.847302e+00
,,6.229900e+00,1.042759e+01
,,6.232400e+00,1.100145e+01
,,6.234900e+00,1.156857e+01
,,6.237400e+00,1.212864e+01
,,6.239900e+00,1.268136e+01
,,6.242400e+00,1.322644e+01
,,6.244900e+00,1.376358e+01
,,6.247400e+00,1.429249e+01
,,6.249900e+00,1.481291e+01
,,6.252400e+00,1.532454e+01
,,6.254900e+00,1.582712e+01
,,6.257400e+00,1.632038e+01
,,6.259900e+00,1.680407e+01
,,6.262400e+00,1.727793e+01
,,6.264900e+00,1.774172e+01
,,6.267400e+00,1.819519e+01
,,6.269900e+00,1.863810e+01
,,6.272400e+00,1.907023e+01
,,6.274900e+00,1.949135e+01
,,6.277400e+00,1.990125e+01
,,6.279900e+00,2.029972e+01
,,6.282400e+00,2.068655e+01
,,6.284900e+00,2.106155e+01
,,6.287400e+00,2.142452e+01
,,6.289900e+00,2.177529e+01
,,6.292400e+00,2.211367e+01
,,6.294900e+00,2.243949e+01
,,6.297400e+00,2.275260e+01
,,6.299900e+00,2.305284e+01
,,6.302400e+00,2.334005e+01
,,6.304900e+00,2.361410e+01
,,6.307400e+00,2.387485e+01
,,6.309900e+00,2.412217e+01
,,6.312400e+00,2.435593e+01
,,6.314900e+00,2.457604e+01
,,6.317400e+00,2.478237e+01
,,6.319900e+00,2.497483e+01
,,6.322400e+00,2.515333e+01
,,6.324900e+00,2.531779e+01
,,6.327400e+00,2.546811e+01
,,6.329900e+00,2.560424e+01
,,6.332400e+00,2.572610e+01
,,6.334900e+00,2.583365e+01
,,6.337400e+00,2.592682e+01
,,6.339900e+00,2.600559e+01
,,6.342400e+00,2.606991e+01
,,6.344900e+00,2.611976e+01
,,6.347400e+00,2.615511e+01
,,6.349900e+00,2.617596e+01
,,6.352400e+00,2.618229e+01
,,6.354900e+00,2.617472e+01
,,6.357400e+00,2.615371e+01
,,6.359900e+00,2.611929e+01
,,6.362400e+00,2.607148e+01
,,6.364900e+00,2.601030e+01
,,6.367400e+00,2.593578e+01
,,6.369900e+00,2.584797e+01
,,6.372400e+00,2.574692e+01
,,6.374900e+00,2.563267e+01
,,6.377400e+00,2.550529e+01
,,6.379900e+00,2.536485e+01
,,6.382400e+00,2.521142e+01
,,6.384900e+00,2.504508e+01
,,6.387400e+00,2.486592e+01
,,6.389900e+00,2.467403e+01
,,6.392400e+00,2.446951e+01
,,6.394900e+00,2.425246e+01
,,6.397400e+00,2.402301e+01
,,6.399900e+00,2.378127e+01
,,6.402400e+00,2.352736e+01
,,6.404900e+00,2.326141e+01
,,6.407400e+00,2.298358e+01
,,6.409900e+00,2.269399e+01
,,6.412400e+00,2.239280e+01
,,6.414900e+00,2.208017e+01
,,6.417400e+00,2.175626e+01
,,6.419900e+00,2.142124e+01
,,6.422400e+00,2.107528e+01
,,6.424900e+00,2.071857e+01
,,6.427400e+00,2.035130e+01
,,6.429900e+00,1.997365e+01
,,6.432400e+00,1.958583e+01
,,6.434900e+00,1.918803e+01
,,6.437400e+00,1.878048e+01
,,6.439900e+00,1.836338e+01
,,6.442400e+00,1.793697e+01
,,6.444900e+00,1.750145e+01
,,6.447400e+00,1.705707e+01
,,6.449900e+00,1.660406e+01
,,6.452400e+00,1.614267e+01
,,6.454900e+00,1.567314e+01
,,6.457400e+00,1.519573e+01
,,6.459900e+00,1.471068e+01
,,6.462400e+00,1.421827e+01
,,6.464900e+00,1.371875e+01
,,6.467400e+00,1.321240e+01
,,6.469900e+00,1.269949e+01
,,6.472400e+00,1.218030e+01
,,6.474900e+00,1.165511e+01
,,6.477400e+00,1.112421e+01
,,6.479900e+00,1.058789e+01
,,6.482400e+00,1.004643e+01
,,6.484900e+00,9.500143e+00
,,6.487400e+00,8.949316e+00
,,6.489900e+00,8.394255e+00
,,6.492400e+00,7.835264e+00
,,6.494900e+00,7.272650e+00
,,6.497400e+00,6.706722e+00
,,6.499900e+00,6.137792e+00
,,6.502400e+00,5.566173e+00
,,6.504900e+00,4.992180e+00
,,6.507400e+00,4.416130e+00
,,6.509900e+00,3.838340e+00
,,6.512400e+00,3.259130e+00
,,6.514900e+00,2.678820e+00
,,6.517400e+00,2.097730e+00
,,6.519900e+00,1.516182e+00
,,6.522400e+00,9.344957e-01
,,6.524900e+00,3.529941e-01
,,6.527400e+00,-2.280019e-01
,,6.529900e+00,-8.081713e-01
,,6.532400e+00,-1.387194e+00
,,6.534900e+00,-1.964749e+00
,,6.537400e+00,-2.540520e+00
,,6.539900e+00,-3.114187e+00
,,6.542400e+00,-3.685436e+00
,,6.544900e+00,-4.253951e+00
,,6.547400e+00,-4.819419e+00
,,6.549900e+00,-5.381531e+00
,,6.552400e+00,-5.939978e+00
,,6.554900e+00,-6.494452e+00
,,6.557400e+00,-7.044652e+00
,,6.559900e+00,-7.590276e+00
,,6.562400e+00,-8.131026e+00
,,6.564900e+00,-8.666607e+00
,,6.567400e+00,-9.196728e+00
,,6.569900e+00,-9.721102e+00
,,6.572400e+00,-1.023944e+01
,,6.574900e+00,-1.075147e+01
,,6.577400e+00,-1.125691e+01
,,6.579900e+00,-1.175549e+01
,,6.582400e+00,-1.224694e+01
,,6.584900e+00,-1.273099e+01
,,6.587400e+00,-1.320740e+01
,,6.589900e+00,-1.367589e+01
,,6.592400e+00,-1.413623e+01
,,6.594900e+00,-1.458817e+01
,,6.597400e+00,-1.503147e+01
,,6.599900e+00,-1.546589e+01
,,6.602400e+00,-1.589120e+01
,,6.604900e+00,-1.630719e+01
,,6.607400e+00,-1.671364e+01
,,6.609900e+00,-1.711032e+01
,,6.612400e+00,-1.749703e+01
,,6.614900e+00,-1.787358e+01
,,6.617400e+00,-1.823977e+01
,,6.619900e+00,-1.859540e+01
,,6.622400e+00,-1.894030e+01
,,6.624900e+00,-1.927428e+01
,,6.627400e+00,-1.959718e+01
,,6.629900e+00,-1.990882e+01
,,6.632400e+00,-2.020906e+01
,,6.634900e+00,-2.049774e+01
,,6.637400e+00,-2.077470e+01
,,6.639900e+00,-2.103982e+01
,,6.642400e+00,-2.129296e+01
,,6.644900e+00,-2.153399e+01
,,6.647400e+00,-2.176278e+01
,,6.649900e+00,-2.197924e+01
,,6.652400e+00,-2.218324e+01
,,6.654900e+00,-2.237469e+01
,,6.657400e+00,-2.255350e+01
,,6.659900e+00,-2.271957e+01
,,6.662400e+00,-2.287282e+01
,,6.664900e+00,-2.301318e+01
,,6.667400e+00,-2.314059e+01
,,6.669900e+00,-2.325498e+01
,,6.672400e+00,-2.335629e+01
,,6.674900e+00,-2.344448e+01
,,6.677400e+00,-2.351951e+01
,,6.679900e+00,-2.358134e+01
,,6.682400e+00,-2.362995e+01
,,6.684900e+00,-2.366531e+01
,,6.687400e+00,-2.368741e+01
,,6.689900e+00,-2.369625e+01
,,6.692400e+00,-2.369219e+01
,,6.694900e+00,-2.367593e+01
,,6.697400e+00,-2.364750e+01
,,6.699900e+00,-2.360690e+01
,,6.702400e+00,-2.355418e+01
,,6.704900e+00,-2.348935e+01
,,6.707400e+00,-2.341245e+01
,,6.709900e+00,-2.332353e+01
,,6.712400e+00,-2.322263e+01
,,6.714900e+00,-2.310982e+01
,,6.717400e+00,-2.298514e+01
,,6.719900e+00,-2.284866e+01
,,6.722400e+00,-2.270047e+01
,,6.724900e+00,-2.254063e+01
,,6.727400e+00,-2.236923e+01
,,6.729900e+00,-2.218637e+01
,,6.732400e+00,-2.199214e+01
,,6.734900e+00,-2.178663e+01
,,6.737400e+00,-2.156997e+01
,,6.739900e+00,-2.134227e+01
,,6.742400e+00,-2.110364e+01
,,6.744900e+00,-2.085421e+01
,,6.747400e+00,-2.059412e+01
,,6.749900e+00,-2.032350e+01
,,6.752400e+00,-2.004249e+01
,,6.754900e+00,-1.975124e+01
,,6.757400e+00,-1.944991e+01
,,6.759900e+00,-1.913866e+01
,,6.762400e+00,-1.881765e+01
,,6.764900e+00,-1.848705e+01
,,6.767400e+00,-1.814704e+01
,,6.769900e+00,-1.779780e+01
,,6.772400e+00,-1.743952e+01
,,6.774900e+00,-1.707238e+01
,,6.777400e+00,-1.669658e+01
,,6.779900e+00,-1.631233e+01
,,6.782400e+00,-1.591983e+01
,,6.784900e+00,-1.551929e+01
,,6.787400e+00,-1.511093e+01
,,6.789900e+00,-1.469496e+01
,,6.792400e+00,-1.427161e+01
,,6.794900e+00,-1.384111e+01
,,6.797400e+00,-1.340370e+01
,,6.799900e+00,-1.295960e+01
,,6.802400e+00,-1.250906e+01
,,6.804900e+00,-1.205233e+01
,,6.807400e+00,-1.158965e+01
,,6.809900e+00,-1.112128e+01
,,6.812400e+00,-1.064746e+01
,,6.814900e+00,-1.016847e+01
,,6.817400e+00,-9.684554e+00
,,6.819900e+00,-9.195986e+00
,,6.822400e+00,-8.703031e+00
,,6.824900e+00,-8.205960e+00
,,6.827400e+00,-7.705045e+00
,,6.829900e+00,-7.200563e+00
,,6.832400e+00,-6.692791e+00
,,6.834900e+00,-6.182007e+00
,,6.837400e+00,-5.668494e+00
,,6.839900e+00,-5.152535e+00
,,6.842400e+00,-4.634413e+00
,,6.844900e+00,-4.114416e+00
,,6.847400e+00,-3.592830e+00
,,6.849900e+00,-3.069943e+00
,,6.852400e+00,-2.546045e+00
,,6.854900e+00,-2.021424e+00
,,6.857400e+00,-1.496371e+00
,,6.859900e+00,-9.711758e-01
,,6.862400e+00,-4.461288e-01
,,6.864900e+00,7.848002e-02
,,6.867400e+00,6.023607e-01
,,6.869900e+00,1.125224e+00
,,6.872400e+00,1.646781e+00
,,6.874900e+00,2.166744e+00
,,6.877400e+00,2.684826e+00
,,6.879900e+00,3.200742e+00
,,6.882400e+00,3.714207e+00
,,6.884900e+00,4.224940e+00
,,6.887400e+00,4.732658e+00
,,6.889900e+00,5.237083e+00
,,6.892400e+00,5.737938e+00
,,6.894900e+00,6.234949e+00
,,6.897400e+00,6.727844e+00
,,6.899900e+00,7.216353e+00
,,6.902400e+00,7.700208e+00
,,6.904900e+00,8.179147e+00
,,6.907400e+00,8.652909e+00
,,6.909900e+00,9.121235e+00
,,6.912400e+00,9.583872e+00
,,6.914900e+00,1.004057e+01
,,6.917400e+00,1.049108e+01
,,6.919900e+00,1.093516e+01
,,6.922400e+00,1.137257e+01
,,6.924900e+00,1.180307e+01
,,6.927400e+00,1.222644e+01
,,6.929900e+00,1.264245e+01
,,6.932400e+00,1.305087e+01
,,6.934900e+00,1.345148e+01
,,6.937400e+00,1.384408e+01
,,6.939900e+00,1.422845e+01
,,6.942400e+00,1.460440e+01
,,6.944900e+00,1.497171e+01
,,6.947400e+00,1.533021e+01
,,6.949900e+00,1.567969e+01
,,6.952400e+00,1.601998e+01
,,6.954900e+00,1.635089e+01
,,6.957400e+00,1.667226e+01
,,6.959900e+00,1.698391e+01
,,6.962400e+00,1.728569e+01
,,6.964900e+00,1.757744e+01
,,6.967400e+00,1.785900e+01
,,6.969900e+00,1.813024e+01
,,6.972400e+00,1.839100e+01
,,6.974900e+00,1.864116e+01
,,6.977400e+00,1.888060e+01
,,6.979900e+00,1.910918e+01
,,6.982400e+00,1.932679e+01
,,6.984900e+00,1.953332e+01
,,6.987400e+00,1.972866e+01
,,6.989900e+00,1.991273e+01
,,6.992400e+00,2.008541e+01
,,6.994900e+00,2.024664e+01
,,6.997400e+00,2.039632e+01
,,6.999900e+00,2.053439e+01
,,7.002400e+00,2.066077e+01
,,7.004900e+00,2.077540e+01
,,7.007400e+00,2.087823e+01
,,7.009900e+00,2.096921e+01
,,7.012400e+00,2.104829e+01
,,7.014900e+00,2.111544e+01
,,7.017400e+00,2.117062e+01
,,7.019900e+00,2.121381e+01
,,7.022400e+00,2.124499e+01
,,7.024900e+00,2.126415e+01
,,7.027400e+00,2.127128e+01
,,7.029900e+00,2.126682e+01
,,7.032400e+00,2.125141e+01
,,7.034900e+00,2.122507e+01
,,7.037400e+00,2.118780e+01
,,7.039900e+00,2.113964e+01
,,7.042400e+00,2.108060e+01
,,7.044900e+00,2.101073e+01
,,7.047400e+00,2.093006e+01
,,7.049900e+00,2.083864e+01
,,7.052400e+00,2.073652e+01
,,7.054900e+00,2.062374e+01
,,7.057400e+00,2.050039e+01
,,7.059900e+00,2.036651e+01
,,7.062400e+00,2.022218e+01
,,7.064900e+00,2.006749e+01
,,7.067400e+00,1.990251e+01
,,7.069900e+00,1.972734e+01
,,7.072400e+00,1.954206e+01
,,7.074900e+00,1.934678e+01
,,7.077400e+00,1.914159e+01
,,7.079900e+00,1.892662e+01
,,7.082400e+00,1.870198e+01
,,7.084900e+00,1.846778e+01
,,7.087400e+00,1.822415e+01
,,7.089900e+00,1.797122e+01
,,7.092400e+00,1.770913e+01
,,7.094900e+00,1.743802e+01
,,7.097400e+00,1.715803e+01
,,7.099900e+00,1.686931e+01
,,7.102400e+00,1.657203e+01
,,7.104900e+00,1.626633e+01
,,7.107400e+00,1.595238e+01
,,7.109900e+00,1.563036e+01
,,7.112400e+00,1.530043e+01
,,7.114900e+00,1.496277e+01
,,7.117400e+00,1.461757e+01
,,7.119900e+00,1.426501e+01
,,7.122400e+00,1.390528e+01
,,7.124900e+00,1.353859e+01
,,7.127400e+00,1.316511e+01
